Status,Store code,Business name,Address line 1,Address line 2,Address line 3,Address line 4,Address line 5,Sub-locality,Locality,Administrative area,Country / Region,Postal code,Primary phone,Additional phones,Website,Primary category,Additional categories,Sunday hours,Monday hours,Tuesday hours,Wednesday hours,Thursday hours,Friday hours,Saturday hours,Special hours,From the business,Opening date,Labels,AdWords location extensions phone,Accessibility: Assisted listening devices (has_assisted_listening_devices),Accessibility: Assistive hearing loop (has_hearing_loop),Accessibility: Auracast broadcast audio (has_auracast_broadcast_audio),Accessibility: Wheelchair accessible entrance (has_wheelchair_accessible_entrance),Accessibility: Wheelchair accessible parking lot (has_wheelchair_accessible_parking),Accessibility: Wheelchair accessible restroom (has_wheelchair_accessible_restroom),Accessibility: Wheelchair accessible seating (has_wheelchair_accessible_seating),Amenities: Gender-neutral restroom (has_restroom_unisex),Children: Discounts for kids (has_discounts_for_kids),Children: Family discount (has_discounts_for_families),Children: Has changing table(s) (has_changing_tables),Children: Nursing room (has_lactation_space),Crowd: LGBTQ+ friendly (welcomes_lgbtq),Crowd: Transgender safespace (is_transgender_safespace),From the business: Identifies as Asian-owned (is_owned_by_asian),From the business: Identifies as Black-owned (is_black_owned),From the business: Identifies as Indigenous-owned (is_owned_by_indigenous),From the business: Identifies as LGBTQ+ owned (is_owned_by_lgbtq),From the business: Identifies as Latino-owned (is_owned_by_latinx),From the business: Identifies as disabled-owned (is_owned_by_disability),From the business: Identifies as veteran-owned (is_owned_by_veterans),From the business: Identifies as women-owned (is_owned_by_women),Parking: Free parking garage (has_parking_garage_free),Parking: Free parking lot (has_parking_lot_free),Parking: Free street parking (has_parking_street_free),Parking: On-site parking (has_onsite_parking),Parking: Paid parking garage (has_parking_garage_paid),Parking: Paid parking lot (has_parking_lot_paid),Parking: Paid street parking (has_parking_street_paid),Payments: Cash-only (requires_cash_only),Payments: Checks (pay_check),Payments: Credit cards (pay_credit_card),Payments: Credit cards (pay_credit_card_types_accepted): American Express (american_express),Payments: Credit cards (pay_credit_card_types_accepted): China Union Pay (china_union_pay),Payments: Credit cards (pay_credit_card_types_accepted): Diners Club (diners_club),Payments: Credit cards (pay_credit_card_types_accepted): Discover (discover),Payments: Credit cards (pay_credit_card_types_accepted): JCB (jcb),Payments: Credit cards (pay_credit_card_types_accepted): MasterCard (mastercard),Payments: Credit cards (pay_credit_card_types_accepted): VISA (visa),Payments: Debit cards (pay_debit_card),Payments: NFC mobile payments (pay_mobile_nfc),Place page URLs: Appointment links (url_appointment),Place page URLs: Facebook (url_facebook),Place page URLs: Instagram (url_instagram),Place page URLs: Linkedin (url_linkedin),Place page URLs: Pinterest (url_pinterest),Place page URLs: Texting number (url_text_messaging),Place page URLs: Tiktok (url_tiktok),Place page URLs: WhatsApp (url_whatsapp),Place page URLs: X (Twitter) (url_twitter),Place page URLs: Youtube (url_youtube),Place page attributes: Primary chat (preferred_messaging_service),Planning: Appointment required (requires_appointments),Service options: Online classes (offers_online_classes),Service options: Onsite services (has_onsite_services)
Published,Mount Laurel,Aqua-Tots Swim School Mount Laurel,1102 Nixon Drive,,,,,,Mount Laurel,NJ,US,08054,(640) 223-6640,,https://www.aqua-tots.com/mount-laurel/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",08:30-13:00,12:00-20:00,09:00-20:00,09:00-20:00,12:00-20:00,09:00-20:00,08:30-17:00,"2026-06-19: x, 2026-07-03: x, 2026-07-04: x, 2026-07-05: x, 2026-09-05: x, 2026-09-06: x, 2026-09-07: x","Aqua-Tots Swim School in Mount Laurel provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,Yes,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Mount%2520Laurel,https://www.facebook.com/AquaTotsMtLaurel,https://www.instagram.com/aquatots_mtlaurel/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatots.mt.laurel,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,277,Aqua-Tots Swim School Gia Lâm,"PT-01, KĐT, Vinhomes Ocean Park",,,,,,Gia Lâm,Hanoi City,VN,12400,024 7100 0005,,https://www.aqua-tots.com/gia-lam/?utm_source=Google&utm_medium=GBP&utm_campaign=LocalSEO&utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",09:00-19:00,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,2025-09-02: x,"Aqua-Tots Swim School in Gia Lâm provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,Yes,Yes,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,,,,,,,,,,,,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Gia%2520L%25C3%25A2m,https://www.facebook.com/AquaTotsGiaLam/,https://www.instagram.com/aquatotsofficial/,,https://www.pinterest.com/aquatotsswimschool/,[NOT APPLICABLE],,[NOT APPLICABLE],,https://www.youtube.com/@aquatots,,,,Yes
Published,Permanently Closed,Aqua-Tots Swim School North Scottsdale,"15111 N. Hayden Rd., Ste. 140",,,,,,Scottsdale,AZ,US,85260,(480) 818-9960,,https://www.aqua-tots.com/north-scottsdale/?utm_source=Google&utm_medium=GBP&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:00-13:00,,08:30-19:00,08:30-19:00,13:00-19:00,08:30-19:00,08:00-13:00,"2025-05-24: x, 2025-05-25: x, 2025-05-26: x","Aqua-Tots Swim School in Scottsdale provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 480-499-5419,,,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Yes,,Yes,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520North%2520Scottsdale,https://www.facebook.com/AquaTotsNorthScottsdale/,https://www.instagram.com/aquatots_northscottsdale/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,,Yes
Published,Matthews,Aqua-Tots Swim School Matthews,1709 Matthews Township Pkwy.,,,,,,Matthews,NC,US,28105,(704) 612-4672,,https://www.aqua-tots.com/matthews/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:30-14:00,10:15-20:00,09:00-19:45,12:00-19:45,12:00-19:45,09:00-20:00,08:30-14:00,2026-09-07: x,"Aqua-Tots Swim School in Matthews provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 704-612-4672,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Matthews,https://www.facebook.com/AquaTotsMatthews/,https://www.instagram.com/aquatotsmatthews/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,Strongsville,Aqua-Tots Swim School Strongsville,17792 Pearl Rd,,,,,,Strongsville,OH,US,44136,(440) 334-5447,,https://www.aqua-tots.com/strongsville/?utm_source=google&utm_medium=organic&utm_campaign=local-seo,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",08:00-14:00,10:00-14:00,12:00-20:00,12:00-20:00,12:00-20:00,,08:00-14:00,"2026-06-05: x, 2026-06-12: x, 2026-06-19: x, 2026-06-26: x, 2026-07-04: x, 2026-09-07: x","Aqua-Tots Swim School in Strongsville provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2025-12-31,,,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,,,https://www.facebook.com/aquatotsstrongsville,https://www.instagram.com/AquaTotscleveland/,,,,,,,,,,No,Yes
Published,282,Aqua-Tots Swim School Qurtubah,Said Ibn Zayd Road 3511,,,,,,Riyadh,,SA,,050 957 9222,050 952 7222,https://www.aqua-tots.com/qurtubah/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,13:00-21:00,11:00-19:00,"2026-05-26: x, 2026-05-27: x, 2026-05-28: x, 2026-05-29: x, 2026-05-30: x, 2026-05-31: x, 2026-06-01: x","Aqua-Tots Swim School in Qurtubah provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,No,,Yes,,,,,,,,Yes,Yes,,https://www.facebook.com/AquaTotsQurtubah/,https://www.instagram.com/aquatots_ksa/,,,,,https://wa.me/966509579222,,https://www.youtube.com/@aquatots,,,No,
Published,04329762069983497516,Aqua-Tots Swim School Windsor,1395 Walker Rd,,,,,,Windsor,ON,CA,N8Y 1R8,(519) 946-0493,,https://aqua-tots.com/windsor/,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",,,,,,,,,"Aqua-Tots Swim School in Windsor provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,,,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Published,269,Aqua-Tots Swim School Grand Rapids,2458 28th Street SE,,,,,,Grand Rapids,MI,US,49512,(616) 213-0040,,https://www.aqua-tots.com/grand-rapids/,Swimming school,"Swim club,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",09:00-14:00,10:00-20:00,10:00-20:00,10:00-14:00,10:00-20:00,10:00-20:00,09:00-14:00,"2026-07-02: x, 2026-07-05: x","Aqua-Tots Swim School in Grand Rapids provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,Yes,,Yes,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Grand%2520Rapids,https://www.facebook.com/AquaTotsGrandRapids/,https://www.instagram.com/aquatotswestmi/,,https://www.pinterest.com/aquatotsswimschool/,sms:+16162130040,https://www.tiktok.com/@aquatotswestmi,,,https://www.youtube.com/@AquaTotsWestMi,Text message (text_messaging),,No,
Published,Sandy Springs,Aqua-Tots Swim School Sandy Springs,5290 Roswell Road,,,,,,Sandy Springs,GA,US,30342,(770) 740-5888,,https://www.aqua-tots.com/sandy-springs/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Baby swimming school",08:00-13:30,,09:00-19:45,12:00-19:30,12:00-19:45,12:00-19:00,08:00-13:30,2026-09-07: x,"Aqua-Tots Swim School in Sandy Springs provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Sandy%2520Springs,https://www.facebook.com/AquaTotsSandySprings,https://www.instagram.com/aquatots_sandysprings/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,
Published,Cypress,Aqua-Tots Swim School Cypress,26341 Northwest Freeway,,,,,,Cypress,TX,US,77429,(281) 310-5777,,https://www.aqua-tots.com/cypress/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,09:00-20:00,09:00-20:00,14:00-20:00,09:00-20:00,09:00-20:00,09:00-15:00,2026-09-07: x,"Aqua-Tots Swim School in Cypress provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 281-310-5777,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Cypress,https://www.facebook.com/AquaTotsCypress/,https://www.instagram.com/aquatotscypress/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,112,Aqua-Tots Swim School Kuwait,Salim Bin Ali Bogammaz Street 29,"Block 2, Khaldeya",,,,,Kuwait,,KW,72302,2227 0067,,https://www.aqua-tots.com/kuwait/?utm_source=Google&utm_medium=GBP&utm_campaign=LocalSEO&utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Children's camp,Swim club,Sports school,Swimming pool,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool,Children's party service",09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,,09:00-20:00,"2025-06-05: x, 2025-06-06: x, 2025-06-07: x, 2025-06-08: x","توفر مدرسة أكوا توتس للسباحة في الكويت دروسًا في السباحة على مدار العام للأطفال من جميع الأعمار. تتميز تعليمات السباحة ذات الشهرة العالمية لدينا ومنهج ""السلامة أولاً، المتعة في كل ثانية"" بمدربي سباحة معتمدين، وبيئة صديقة للأسرة، ومنشأة رائعة مع مسبح دافئ تبلغ درجة حرارته 33 درجة مئوية. نحظى بثقة أولياء الأمور منذ عام 1991.
Aqua-Tots Swim School in Kuwait provides year-round swimming classes for kids of all ages. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swimming instructors, a family-friendly environment, and great facility with a warm 33°C swimming pool. We serve more than 160 communities worldwide and are trusted by parents since 1991.",,,,,,,Yes,Yes,Yes,,Yes,,Yes,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],Yes,,Yes,,,,,,No,,Yes,,,,,,,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Kuwait,https://www.facebook.com/AquaTotsKWT,https://www.instagram.com/aquatotskw/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatots.kuwait,https://wa.me/96560027440,https://twitter.com/Aquatots_swim,https://www.youtube.com/@Aqua-TotsKuwait,,,No,Yes
Published,199,Aqua-Tots Swim School Briarcliff,2153-A Briarcliff Road Northeast,,,,,,Atlanta,GA,US,30329,(404) 495-4842,,https://www.aqua-tots.com/briarcliff/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",08:00-17:30,12:00-19:30,12:00-19:30,12:00-19:30,09:30-19:30,12:00-18:00,08:00-17:30,2026-09-07: x,"Aqua-Tots Swim School in Briarcliff provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 404-495-4842,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,Yes,,Yes,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/briarcliff/sign-up/,https://www.facebook.com/AquaTotsBriarcliff,https://www.instagram.com/aquatotsofficial/,,,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,187,Aqua-Tots Swim School Humble,9669 Farm to Market 1960 Bypass,,,,,,Humble,TX,US,77338,(832) 645-5744,,https://www.aqua-tots.com/humble/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,15:30-19:30,15:30-19:30,15:30-19:30,15:30-19:30,15:30-19:30,09:00-13:30,2026-09-07: x,"Aqua-Tots Swim School in Humble provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,(832) 645-5744,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Humble,https://www.facebook.com/AquaTotsHumble/,https://www.instagram.com/aquatotshumble/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,240,Aqua-Tots Swim School Chattanooga,6413 Lee Hwy,,,,,,Chattanooga,TN,US,37421,(423) 702-4592,,https://www.aqua-tots.com/chattanooga-hamilton-place/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimming facility,Swimming instructor,Baby swimming school",13:00-17:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-15:00,"2026-07-03: x, 2026-07-04: x, 2026-07-05: x","Aqua-Tots Swim School in Chattanooga provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Chattanooga-Hamilton%2520Place,https://www.facebook.com/AquaTotsChattanoogaTN/,https://www.instagram.com/aquatotshamiltonplace/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotstnga,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,Troy,Aqua-Tots Swim School Troy,846 E. Big Beaver Rd.,,,,,,Troy,MI,US,48083,(248) 845-4545,,https://www.aqua-tots.com/troy/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swimming facility,Swim club,Swimming pool,Swimwear store,Swimming instructor,Baby swimming school",09:00-15:00,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,10:00-20:30,09:00-15:00,"2025-11-27: x, 2025-12-24: x, 2025-12-25: x, 2025-12-26: 10:00-14:00, 2025-12-27: 10:00-14:00, 2025-12-28: 10:00-14:00, 2025-12-29: 10:00-14:00, 2025-12-30: 10:00-14:00, 2025-12-31: x, 2026-01-01: x","Aqua-Tots Swim School in Troy provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 248-845-4545,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Troy,https://www.facebook.com/AquaTotsTroy/,https://www.instagram.com/aquatotsmi/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsmi,,,https://www.youtube.com/channel/UCvKVHB54fl4jpx2Y4M9t1ZA,,,No,Yes
Published,Westerville,Aqua-Tots Swim School Westerville,714 N. State St.,,,,,,Westerville,OH,US,43082,(614) 984-3732,,https://www.aqua-tots.com/westerville/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:30-15:00,10:00-20:00,14:00-19:00,11:30-20:00,11:30-20:00,,08:30-14:00,"2026-05-25: x, 2026-07-04: x, 2026-09-07: x","Aqua-Tots Swim School in Westerville provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 614-984-3732,,,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Westerville,https://www.facebook.com/AquaTotsWesterville/,https://www.instagram.com/aquatotswesterville/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotswesterville,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,Round Rock,Aqua-Tots Swim School Round Rock,1208 North Interstate Highway 35,,,,,,Round Rock,TX,US,78681,(512) 336-8687,,https://www.aqua-tots.com/round-rock?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,09:30-20:15,09:00-19:45,10:00-20:30,12:00-20:30,10:00-19:45,07:45-14:15,2026-09-07: x,"Aqua-Tots Swim School in Round Rock provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2010-04-07,aqua-tots,+1 512-336-8687,,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Round%2520Rock,https://www.facebook.com/AquaTotsRoundRock/,https://www.instagram.com/aquatotsroundrock/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
